Time,C.MeteoST_bme280,C.Gas_boiler_supply,C.Kitchen_temp,C.MeteoST_ds18b20
2019-01-27T02:20:00+02:00,-1.3,39.9,19.9,-2
2019-01-27T02:25:00+02:00,-1.3,35.2,19.9,-2.2
2019-01-27T02:30:00+02:00,-1.4,39.4,19.9,-1.6
2019-01-27T02:35:00+02:00,-1.5,39.8,19.9,-1.8
2019-01-27T02:40:00+02:00,-1.7,34.6,19.9,-1.9
2019-01-27T02:45:00+02:00,-1.8,39.6,19.8,-2.2
2019-01-27T02:50:00+02:00,-1.9,40.2,20,-2.1
2019-01-27T02:55:00+02:00,-2,37.9,20,-2.1
2019-01-27T03:00:00+02:00,-2,39.9,19.9,-2.2
2019-01-27T03:05:00+02:00,-2.1,33.8,19.8,-2.9
2019-01-27T03:10:00+02:00,-2.1,38.9,19.9,-2.4
2019-01-27T03:15:00+02:00,-2.1,40.1,19.8,-2.3
2019-01-27T03:20:00+02:00,-2.2,34.4,19.8,-2.4
2019-01-27T03:25:00+02:00,-2.2,39.4,19.8,-2.2
2019-01-27T03:30:00+02:00,-2.1,40.3,19.8,-2.1
2019-01-27T03:35:00+02:00,-2.2,36.7,19.8,-2.4
2019-01-27T03:40:00+02:00,-2.2,39.8,19.8,-2.5
2019-01-27T03:45:00+02:00,-2.3,38.6,19.7,-2.6
2019-01-27T03:50:00+02:00,-2.4,38.5,19.8,-3.1
2019-01-27T03:55:00+02:00,-2.4,43.9,19.8,-2.7
2019-01-27T04:00:00+02:00,-2.5,38.4,19.8,-2.6
2019-01-27T04:05:00+02:00,-2.5,39.2,19.8,-3.3
2019-01-27T04:10:00+02:00,-2.6,39.2,20,-2.7
2019-01-27T04:15:00+02:00,-2.6,40.1,19.7,-2.8
2019-01-27T04:20:00+02:00,-2.6,37.4,19.9,-2.8
2019-01-27T04:25:00+02:00,-2.7,39.8,19.9,-3
2019-01-27T04:30:00+02:00,-2.8,40.4,19.9,-3
2019-01-27T04:35:00+02:00,-2.9,36.8,19.9,-3.1
2019-01-27T04:40:00+02:00,-2.9,38.7,19.9,-3.2
2019-01-27T04:45:00+02:00,-2.9,39.7,19.6,-3.1
2019-01-27T04:50:00+02:00,-3,40.3,19.6,-3.2
2019-01-27T04:55:00+02:00,-3,36.7,19.7,-3.8
2019-01-27T05:00:00+02:00,-3.1,39.9,19.7,-4
2019-01-27T05:05:00+02:00,-3.1,39.9,19.7,-3.3
2019-01-27T05:10:00+02:00,-3.2,37.5,19.7,-3.4
2019-01-27T05:15:00+02:00,-3.2,39.9,19.6,-3.1
2019-01-27T05:20:00+02:00,-3.2,34.8,19.7,-3.4
2019-01-27T05:25:00+02:00,-3.3,38.7,19.6,-3.6
2019-01-27T05:30:00+02:00,-3.4,40.1,19.6,-3.7
2019-01-27T05:35:00+02:00,-3.5,35.1,19.6,-3.7
2019-01-27T05:40:00+02:00,-3.6,39.2,19.6,-4.4
2019-01-27T05:45:00+02:00,-3.6,39.5,19.6,-4.3
2019-01-27T05:50:00+02:00,-3.6,34.9,19.6,-4.4
2019-01-27T05:55:00+02:00,-3.6,39.4,19.6,-3.8
2019-01-27T06:00:00+02:00,-3.6,40.1,19.5,-3.9
2019-01-27T06:05:00+02:00,-3.7,34.2,19.6,-3.8
2019-01-27T06:10:00+02:00,-3.7,39.5,19.6,-3.8
2019-01-27T06:15:00+02:00,-3.7,39.5,19.6,-3.9
2019-01-27T06:20:00+02:00,-3.8,35.1,19.7,-3.9
2019-01-27T06:25:00+02:00,-3.8,39.7,19.7,-3.9
2019-01-27T06:30:00+02:00,-3.7,39.7,19.7,-3.9
2019-01-27T06:35:00+02:00,-3.8,37.2,19.7,-4.6
2019-01-27T06:40:00+02:00,-3.8,39.7,19.7,-4.1
2019-01-27T06:45:00+02:00,-3.8,36.5,19.7,-4.6
2019-01-27T06:50:00+02:00,-3.8,38.3,19.7,-4.6
2019-01-27T06:55:00+02:00,-3.8,39.9,19.7,-3.9
2019-01-27T07:00:00+02:00,-3.8,34.4,19.7,-4
2019-01-27T07:05:00+02:00,-3.8,39.4,19.7,-4
2019-01-27T07:10:00+02:00,-3.9,40,19.7,-3.9
2019-01-27T07:15:00+02:00,-3.9,34.6,19.7,-4.1
2019-01-27T07:20:00+02:00,-3.9,39.4,19.8,-3.9
2019-01-27T07:25:00+02:00,-3.9,40.1,19.8,-4.5
2019-01-27T07:30:00+02:00,-3.9,35.3,19.7,-4.1
2019-01-27T07:35:00+02:00,-3.9,39.8,19.7,-4
2019-01-27T07:40:00+02:00,-3.9,39.9,19.8,-4.7
2019-01-27T07:45:00+02:00,-3.9,37.3,19.8,-4.6
2019-01-27T07:50:00+02:00,-3.9,39.7,19.8,-4.1
2019-01-27T07:55:00+02:00,-3.9,37.1,19.8,-4.6
2019-01-27T08:00:00+02:00,-3.9,38.6,19.8,-4.1
2019-01-27T08:05:00+02:00,-3.8,39.9,19.8,-4
2019-01-27T08:10:00+02:00,-3.8,35.7,19.7,-4
2019-01-27T08:15:00+02:00,-3.8,38.6,19.8,-3.9
2019-01-27T08:20:00+02:00,-3.7,40,19.8,-4.5
2019-01-27T08:25:00+02:00,-3.7,34.9,19.8,-3.8
2019-01-27T08:30:00+02:00,-3.6,39.3,19.8,-4.5
2019-01-27T08:35:00+02:00,-3.6,39.5,19.8,-3.8
2019-01-27T08:40:00+02:00,-3.5,35.9,19.8,-4.3
2019-01-27T08:45:00+02:00,-3.6,39.6,19.8,-3.7
2019-01-27T08:50:00+02:00,-3.5,39.9,19.8,-3.8
2019-01-27T08:55:00+02:00,-3.5,37.6,19.8,-4.4
2019-01-27T09:00:00+02:00,-3.5,39.9,19.8,-3.6
2019-01-27T09:05:00+02:00,-3.5,36.7,19.8,-3.9
2019-01-27T09:10:00+02:00,-3.5,38.8,19.8,-3.7
2019-01-27T09:15:00+02:00,-3.6,40,19.8,-3.9
2019-01-27T09:20:00+02:00,-3.6,35,19.8,-3.8
2019-01-27T09:25:00+02:00,-3.7,35,19.8,-4.5
2019-01-27T09:30:00+02:00,-3.7,40.2,19.8,-4.1
2019-01-27T09:35:00+02:00,-3.8,33.7,19.8,-4.1
2019-01-27T09:40:00+02:00,-4,39.6,19.8,-5
2019-01-27T09:45:00+02:00,-4.2,40.2,19.8,-4.5
2019-01-27T09:50:00+02:00,-3.9,34.2,19.8,-4
2019-01-27T09:55:00+02:00,-2.8,39.7,19.8,-3.3
2019-01-27T10:00:00+02:00,-1.3,38.1,19.8,-1.3
2019-01-27T10:05:00+02:00,-0.6,38.6,19.9,-1.4
2019-01-27T10:10:00+02:00,-0.8,39.4,19.8,-1.9
2019-01-27T10:15:00+02:00,-0.8,35.4,19.9,-1.1
2019-01-27T10:20:00+02:00,-0.1,39.2,19.8,-0.6
2019-01-27T10:25:00+02:00,-0.6,40.2,19.8,-1.6
2019-01-27T10:30:00+02:00,-0.8,34.8,19.9,-1.8
2019-01-27T10:35:00+02:00,-0.3,39.4,19.9,-2.2
2019-01-27T10:40:00+02:00,-0.7,39.6,19.9,-2.2
2019-01-27T10:45:00+02:00,-0.5,34.2,19.9,-1.6
2019-01-27T10:50:00+02:00,-0.8,39.8,19.9,-1.8
2019-01-27T10:55:00+02:00,0.1,40.4,19.9,-0.8
2019-01-27T11:00:00+02:00,-1.2,37.6,19.9,-1.7
2019-01-27T11:05:00+02:00,-2.7,39.9,19.9,-3.1
2019-01-27T11:10:00+02:00,-3.2,38.4,20,-3.6
2019-01-27T11:15:00+02:00,-3.4,38.8,20,-3.6
2019-01-27T11:20:00+02:00,-3.2,40.1,20,-3.4
2019-01-27T11:25:00+02:00,-3.3,34.5,20,-3.4
2019-01-27T11:30:00+02:00,-3.2,39.5,20,-3.3
2019-01-27T11:35:00+02:00,-3.2,39.9,20.1,-3.4
2019-01-27T11:40:00+02:00,-3.2,38,20.1,-3.4
2019-01-27T11:45:00+02:00,-3.4,39.4,20.1,-4
2019-01-27T11:50:00+02:00,-3.2,36.9,20.2,-3.3
2019-01-27T11:55:00+02:00,-3.3,39.7,20.2,-3.6
2019-01-27T12:00:00+02:00,-3.4,39.8,20,-3.6
2019-01-27T12:05:00+02:00,-3.4,39.9,19.6,-3.6
2019-01-27T12:10:00+02:00,-3.3,36.2,19.4,-3.4
2019-01-27T12:15:00+02:00,-3.4,38.4,19.6,-3.4
2019-01-27T12:20:00+02:00,-3.2,42.8,19.2,-3.1
2019-01-27T12:25:00+02:00,-3.2,39.7,19.5,-3.3
2019-01-27T12:30:00+02:00,-3.5,37.6,19.6,-3.7
2019-01-27T12:35:00+02:00,-3.4,38.7,19.5,-3.2
2019-01-27T12:40:00+02:00,-3.3,38.4,19.5,-3.5
2019-01-27T12:45:00+02:00,-3.3,38.5,19.4,-3.5
2019-01-27T12:50:00+02:00,-3.3,38.8,19.5,-3.4
2019-01-27T12:55:00+02:00,-3.2,40.5,19.5,-3
2019-01-27T13:00:00+02:00,-3,37.1,19.4,-3.1
2019-01-27T13:05:00+02:00,-3.2,37.4,19.3,-3.9
2019-01-27T13:10:00+02:00,-3,37.9,19.2,-3.1
2019-01-27T13:15:00+02:00,-3.1,39.1,19.2,-3.2
2019-01-27T13:20:00+02:00,-3.1,39.7,19.2,-3.3
2019-01-27T13:25:00+02:00,-3,40.3,19.3,-3.6
2019-01-27T13:30:00+02:00,-3,36.7,19.3,-3.2
2019-01-27T13:35:00+02:00,-3,39.2,18.9,-3.2
2019-01-27T13:40:00+02:00,-3.1,39.2,19.1,-3.5
2019-01-27T13:45:00+02:00,-3.2,39.7,19.3,-3.2
2019-01-27T13:50:00+02:00,-3.1,39.6,19.4,-3.1
2019-01-27T13:55:00+02:00,-3,40.1,18.9,-3.1
2019-01-27T14:00:00+02:00,-3,34.8,19,-3.1
2019-01-27T14:05:00+02:00,-2.9,39.2,19.1,-2.9
2019-01-27T14:10:00+02:00,-3,39.3,19.1,-3.15
2019-01-27T14:15:00+02:00,-3.1,36.1,19.1,-3.9
2019-01-27T14:20:00+02:00,-3.1,38.9,19,-3.1
2019-01-27T14:25:00+02:00,-3,39.9,19,-3.7
2019-01-27T14:30:00+02:00,-3,40.2,19.1,-3
2019-01-27T14:35:00+02:00,-3,37,19.2,-3.7
2019-01-27T14:40:00+02:00,-3.1,39.8,19.1,-4.1
2019-01-27T14:45:00+02:00,-3.2,37.6,19,-3.9
2019-01-27T14:50:00+02:00,-3.2,38.5,19.1,-3.4
2019-01-27T14:55:00+02:00,-3.3,39.8,19.1,-3.5
2019-01-27T15:00:00+02:00,-3.3,39.8,19.1,-3.6
2019-01-27T15:05:00+02:00,-3.3,37.9,19.1,-3.4
2019-01-27T15:10:00+02:00,-3.3,39.9,19.1,-3.4
2019-01-27T15:15:00+02:00,-3.3,39.9,19.1,-3.4
2019-01-27T15:20:00+02:00,-3.4,37.4,19.1,-4.2
2019-01-27T15:25:00+02:00,-3.5,39.7,19.1,-3.7
2019-01-27T15:30:00+02:00,-3.5,39.4,19,-3.6
2019-01-27T15:35:00+02:00,-3.6,34.4,19,-3.9
2019-01-27T15:40:00+02:00,-3.6,39.4,19,-3.7
2019-01-27T15:45:00+02:00,-3.7,40.1,19,-3.8
2019-01-27T15:50:00+02:00,-3.7,35.1,19,-4.6
2019-01-27T15:55:00+02:00,-3.8,39.2,19,-4.7
2019-01-27T16:00:00+02:00,-4,39.9,18.9,-4.2
2019-01-27T16:05:00+02:00,-4,38.3,18.9,-4.2
2019-01-27T16:10:00+02:00,-4.1,38.4,18.9,-4.4
2019-01-27T16:15:00+02:00,-4.2,39.9,18.9,-4.5
2019-01-27T16:20:00+02:00,-4.3,40.3,18.8,-4.6
2019-01-27T16:25:00+02:00,-4.5,37.6,18.8,-4.7
2019-01-27T16:30:00+02:00,-4.5,39.6,18.7,-4.7
2019-01-27T16:35:00+02:00,-4.6,40.1,18.7,-5.6
2019-01-27T16:40:00+02:00,-4.8,35.1,18.7,-5.1
2019-01-27T16:45:00+02:00,-4.9,39.3,18.6,-5.2
2019-01-27T16:50:00+02:00,-4.9,39.4,18.6,-5.9
2019-01-27T16:55:00+02:00,-5,34.4,18.6,-5.2
2019-01-27T17:00:00+02:00,-5,39,18.6,-5.4
2019-01-27T17:05:00+02:00,-5,39.1,18.5,-5.3
2019-01-27T17:10:00+02:00,-5.1,40.1,18.5,-5.4
2019-01-27T17:15:00+02:00,-5.2,36.9,18.5,-5.6
2019-01-27T17:20:00+02:00,-5.3,38.9,18.5,-6.1
2019-01-27T17:25:00+02:00,-5.3,40,18.5,-5.6
2019-01-27T17:30:00+02:00,-5.3,36.6,18.5,-6.2
2019-01-27T17:35:00+02:00,-5.3,39.3,18.4,-6.1
2019-01-27T17:40:00+02:00,-5.4,39.9,18.4,-6.2
2019-01-27T17:45:00+02:00,-5.4,36.7,18.4,-6.4
2019-01-27T17:50:00+02:00,-5.3,38.6,18.5,-5.6
2019-01-27T17:55:00+02:00,-5.3,39.6,18.4,-5.7
2019-01-27T18:00:00+02:00,-5.4,39.4,18.4,-5.8
2019-01-27T18:05:00+02:00,-5.4,35.2,18.4,-5.9
2019-01-27T18:10:00+02:00,-5.4,39.3,18.4,-6.6
2019-01-27T18:15:00+02:00,-5.5,39.9,18.4,-6.1
2019-01-27T18:20:00+02:00,-5.7,39.9,18.4,-6.1
2019-01-27T18:25:00+02:00,-5.8,37.6,18.3,-6.7
2019-01-27T18:30:00+02:00,-5.9,39.4,18.3,-6.1
2019-01-27T18:35:00+02:00,-5.8,39.5,18.2,-6.4
2019-01-27T18:40:00+02:00,-6,40.5,18.4,-7.1
2019-01-27T18:45:00+02:00,-6.1,48.1,18.6,-6.6
2019-01-27T18:50:00+02:00,-6.1,48,18.7,-6.6
2019-01-27T18:55:00+02:00,-6.1,37.2,18.7,-6.6
2019-01-27T19:00:00+02:00,-6.2,38.2,18.9,-6.6
2019-01-27T19:05:00+02:00,-6,39.2,19.3,-6.7
2019-01-27T19:10:00+02:00,-5.9,38.1,19.2,-6.6
2019-01-27T19:15:00+02:00,-5.9,38.9,19.2,-6.7
2019-01-27T19:20:00+02:00,-5.8,38.9,19.2,-6.1
2019-01-27T19:25:00+02:00,-5.7,39.4,19.2,-6.1
2019-01-27T19:30:00+02:00,-5.7,37.5,19.3,-6.6
2019-01-27T19:35:00+02:00,-5.6,38.7,19.3,-6.1
2019-01-27T19:40:00+02:00,-5.6,39.9,19.4,-5.8
2019-01-27T19:45:00+02:00,-5.5,39.6,19.3,-6.6
2019-01-27T19:50:00+02:00,-5.6,36.5,19.4,-5.9
2019-01-27T19:55:00+02:00,-5.6,39.7,19.4,-6.1
2019-01-27T20:00:00+02:00,-5.6,39.6,19.4,-6.1
2019-01-27T20:05:00+02:00,-5.7,33.6,19.4,-6.4
2019-01-27T20:10:00+02:00,-5.9,39.4,19.5,-6.7
2019-01-27T20:15:00+02:00,-5.9,39.4,19.4,-6.6
2019-01-27T20:20:00+02:00,-5.8,34,19.5,-6.6
2019-01-27T20:25:00+02:00,-5.8,39.4,19.5,-6.6
2019-01-27T20:30:00+02:00,-5.8,39.4,19.6,-6.6
2019-01-27T20:35:00+02:00,-5.9,40.1,19.6,-7.4
2019-01-27T20:40:00+02:00,-6,36.1,19.6,-6.7
2019-01-27T20:45:00+02:00,-6,36.1,19.6,-6.7
2019-01-27T20:50:00+02:00,-6,36.1,19.6,-6.7
2019-01-27T20:55:00+02:00,-6,36.1,19.6,-6.7
2019-01-27T21:00:00+02:00,-6,36.1,19.6,-6.7
2019-01-27T21:05:00+02:00,-6,36.1,19.6,-6.7
2019-01-27T21:10:00+02:00,-6,36.1,19.6,-6.7
2019-01-27T21:15:00+02:00,-6,37.1,19.7,-6.7
2019-01-27T21:20:00+02:00,-6.3,37.2,19.7,-6.9
2019-01-27T21:25:00+02:00,-6.4,38,19.7,-6.7
2019-01-27T21:30:00+02:00,-6.3,37.6,19.7,-6.7
2019-01-27T21:35:00+02:00,-6.5,37.9,19.7,-7.2
2019-01-27T21:40:00+02:00,-6.5,36.8,19.7,-6.9
2019-01-27T21:45:00+02:00,-6.6,37.3,20.5,-7.1
2019-01-27T21:50:00+02:00,-6.6,37.9,20.9,-7.2
2019-01-27T21:55:00+02:00,-6.5,38.4,21,-7.4
2019-01-27T22:00:00+02:00,-6.5,33.1,21,-7.2
2019-01-27T22:05:00+02:00,-6.5,37.7,21.1,-7.1
2019-01-27T22:10:00+02:00,-6.5,38.4,21,-7.9
2019-01-27T22:15:00+02:00,-6.6,32.9,21.1,-7.1
2019-01-27T22:20:00+02:00,-6.6,37.2,21.1,-6.9
2019-01-27T22:25:00+02:00,-6.5,38.3,21.1,-7.8
2019-01-27T22:30:00+02:00,-6.6,34.1,21.1,-6.9
2019-01-27T22:35:00+02:00,-6.5,37.6,21.1,-7.7
2019-01-27T22:40:00+02:00,-6.6,38.3,21.1,-6.9
2019-01-27T22:45:00+02:00,-6.6,35.7,21.1,-6.7
2019-01-27T22:50:00+02:00,-6.6,37.2,21.1,-7.2
2019-01-27T22:55:00+02:00,-6.6,37.7,21.1,-7.2
2019-01-27T23:00:00+02:00,-6.7,36.3,21.1,-7.1
2019-01-27T23:05:00+02:00,-6.7,37.1,21.1,-7
2019-01-27T23:10:00+02:00,-6.7,37.6,21.1,-7.2
2019-01-27T23:15:00+02:00,-6.7,35.6,21.1,-7.2
2019-01-27T23:20:00+02:00,-6.8,37.4,21.1,-7.9
2019-01-27T23:25:00+02:00,-6.9,38.2,21.1,-7.4
2019-01-27T23:30:00+02:00,-6.9,33.2,21.1,-7.2
2019-01-27T23:35:00+02:00,-6.9,37.4,21.1,-7.3
2019-01-27T23:40:00+02:00,-6.9,38.1,21,-8.1
2019-01-27T23:45:00+02:00,-6.9,35.7,21.1,-7.4
2019-01-27T23:50:00+02:00,-7,38.9,21.3,-7.4
2019-01-27T23:55:00+02:00,-7.1,40,21.4,-8
2019-01-28T00:00:00+02:00,-7.1,38.9,21.5,-7.2
2019-01-28T00:05:00+02:00,-7,37.8,21.5,-7.2
2019-01-28T00:10:00+02:00,-6.9,39.9,21.5,-7.1
2019-01-28T00:15:00+02:00,-6.9,37.1,21.6,-6.8
2019-01-28T00:20:00+02:00,-6.8,38.6,21.6,-7
2019-01-28T00:25:00+02:00,-6.8,39.9,21.6,-6.9
2019-01-28T00:30:00+02:00,-6.8,37.3,21.6,-7.2
2019-01-28T00:35:00+02:00,-6.8,38.6,21.6,-6.8
2019-01-28T00:40:00+02:00,-6.7,39.9,21.6,-6.7
2019-01-28T00:45:00+02:00,-6.6,37.5,21.6,-6.7
2019-01-28T00:50:00+02:00,-6.7,37.9,21.6,-7.2
2019-01-28T00:55:00+02:00,-6.8,39.7,21.7,-7.2
2019-01-28T01:00:00+02:00,-6.8,39.9,21.6,-7.2
2019-01-28T01:05:00+02:00,-6.8,37.4,21.6,-7.4
2019-01-28T01:10:00+02:00,-6.9,39.8,21.7,-7.3
2019-01-28T01:15:00+02:00,-6.9,39.2,21.7,-8.1
2019-01-28T01:20:00+02:00,-6.9,38.4,21.7,-7.4
2019-01-28T01:25:00+02:00,-7,39.9,21.7,-7.5
2019-01-28T01:30:00+02:00,-7,39.7,21.7,-7.8
2019-01-28T01:35:00+02:00,-7,38,21.7,-7.1
2019-01-28T01:40:00+02:00,-7,39.7,21.7,-7.9
2019-01-28T01:45:00+02:00,-7,40,21.7,-7.9
2019-01-28T01:50:00+02:00,-7,37.9,21.7,-7.3
2019-01-28T01:55:00+02:00,-7,39.3,21.7,-7.4
2019-01-28T02:00:00+02:00,-7.1,40.2,21.7,-8.1
2019-01-28T02:05:00+02:00,-7.1,36.8,21.7,-7.6
2019-01-28T02:10:00+02:00,-7.1,39.1,21.7,-7.5
2019-01-28T02:15:00+02:00,-7.1,40.1,21.7,-7.6
2019-01-28T02:20:00+02:00,-7.2,36.6,21.7,-7.7
2019-01-28T02:25:00+02:00,-7.2,39.8,21.7,-8.4
2019-01-28T02:30:00+02:00,-7.3,40.2,21.7,-7.8
2019-01-28T02:35:00+02:00,-7.3,35.4,21.7,-7.7
2019-01-28T02:40:00+02:00,-7.4,39.6,21.7,-8
2019-01-28T02:45:00+02:00,-7.6,40.2,21.7,-8.1
2019-01-28T02:50:00+02:00,-7.7,37.2,21.7,-8.2
2019-01-28T02:55:00+02:00,-7.7,39.1,21.7,-8.1
2019-01-28T03:00:00+02:00,-7.8,40.2,21.7,-8.3
2019-01-28T03:05:00+02:00,-7.8,35.9,21.7,-8.2
2019-01-28T03:10:00+02:00,-7.9,39.7,21.7,-8.3
2019-01-28T03:15:00+02:00,-8,40.2,21.7,-8.1
2019-01-28T03:20:00+02:00,-7.9,36.4,21.7,-8.2
2019-01-28T03:25:00+02:00,-7.9,39.4,21.7,-8.9
2019-01-28T03:30:00+02:00,-8,40.1,21.7,-8.2
2019-01-28T03:35:00+02:00,-8,35.9,21.7,-8.1
2019-01-28T03:40:00+02:00,-7.9,39.4,21.7,-8.8
2019-01-28T03:45:00+02:00,-7.9,40,21.6,-8.7
2019-01-28T03:50:00+02:00,-7.8,35.1,21.7,-8
2019-01-28T03:55:00+02:00,-7.8,39.5,21.6,-8
2019-01-28T04:00:00+02:00,-7.8,40.1,21.6,-7.9
2019-01-28T04:05:00+02:00,-7.8,36.9,21.7,-8
2019-01-28T04:10:00+02:00,-7.8,39.5,21.7,-8.5
2019-01-28T04:15:00+02:00,-7.7,40,21.7,-7.9
2019-01-28T04:20:00+02:00,-7.6,35,21.7,-8.6
2019-01-28T04:25:00+02:00,-7.7,39.4,21.7,-7.7
2019-01-28T04:30:00+02:00,-7.6,40.1,21.7,-7.7
2019-01-28T04:35:00+02:00,-7.5,34.7,21.7,-7.5
2019-01-28T04:40:00+02:00,-7.3,39.4,21.6,-7.4
2019-01-28T04:45:00+02:00,-7.1,40.2,21.6,-6.8
2019-01-28T04:50:00+02:00,-6.9,34.7,21.7,-6.7
2019-01-28T04:55:00+02:00,-6.7,39.2,21.7,-6.6
2019-01-28T05:00:00+02:00,-6.6,40,21.7,-6.9
2019-01-28T05:05:00+02:00,-6.4,34.6,21.7,-6.7
2019-01-28T05:10:00+02:00,-6.2,39.1,21.7,-6.1
2019-01-28T05:15:00+02:00,-6.1,39.9,21.7,-6.6
2019-01-28T05:20:00+02:00,-5.9,36.6,21.7,-6.1
2019-01-28T05:25:00+02:00,-5.8,38.9,21.7,-5.6
2019-01-28T05:30:00+02:00,-5.6,39.9,21.7,-6
2019-01-28T05:35:00+02:00,-5.5,34.9,21.7,-5.2
2019-01-28T05:40:00+02:00,-5.4,39.1,21.7,-5
2019-01-28T05:45:00+02:00,-5.1,39.9,21.7,-4.6
2019-01-28T05:50:00+02:00,-4.7,34.9,21.7,-4.2
2019-01-28T05:55:00+02:00,-4.5,39,21.7,-4.1
2019-01-28T06:00:00+02:00,-4.3,39.4,21.7,-4.4
2019-01-28T06:05:00+02:00,-4.1,36.1,21.7,-3.6
2019-01-28T06:10:00+02:00,-3.9,38.3,21.7,-3.4
2019-01-28T06:15:00+02:00,-3.7,39.4,21.6,-3.4
2019-01-28T06:20:00+02:00,-3.7,35.9,21.6,-4.1
2019-01-28T06:25:00+02:00,-3.7,38.9,21.6,-3.6
2019-01-28T06:30:00+02:00,-3.7,39.4,21.7,-3.6
2019-01-28T06:35:00+02:00,-3.7,35.6,21.7,-3.6
2019-01-28T06:40:00+02:00,-3.6,38.4,21.7,-3.9
2019-01-28T06:45:00+02:00,-3.5,39.9,21.7,-3.4
2019-01-28T06:50:00+02:00,-3.4,35.6,21.7,-3.7
2019-01-28T06:55:00+02:00,-3.4,39.1,21.7,-3.1
2019-01-28T07:00:00+02:00,-3.3,39.3,21.7,-3.1
2019-01-28T07:05:00+02:00,-3.3,34.7,21.7,-3.2
2019-01-28T07:10:00+02:00,-3.2,38.5,21.7,-3.1
2019-01-28T07:15:00+02:00,-3.2,39.5,21.7,-3
2019-01-28T07:20:00+02:00,-3.2,40,21.7,-2.9
2019-01-28T07:25:00+02:00,-3.1,34.2,21.7,-2.9
2019-01-28T07:30:00+02:00,-3.1,39.3,21.6,-3.6
2019-01-28T07:35:00+02:00,-3,40,21.7,-2.6
2019-01-28T07:40:00+02:00,-2.8,34.4,21.6,-2.5
2019-01-28T07:45:00+02:00,-2.7,39.4,21.6,-2.4
2019-01-28T07:50:00+02:00,-2.6,40.1,21.6,-2.9
2019-01-28T07:55:00+02:00,-2.5,35.1,21.6,-2.4
2019-01-28T08:00:00+02:00,-2.5,39.5,21.6,-2.2
2019-01-28T08:05:00+02:00,-2.4,40,21.7,-2
2019-01-28T08:10:00+02:00,-2.2,36.5,21.6,-2.3
2019-01-28T08:15:00+02:00,-2.2,38.9,21.6,-1.8
2019-01-28T08:20:00+02:00,-2,40.2,21.7,-1.9
2019-01-28T08:25:00+02:00,-1.7,37.3,21.7,-1.5
2019-01-28T08:30:00+02:00,-1.1,39.7,21.7,-0.1
2019-01-28T08:35:00+02:00,-0.7,40.1,21.7,0.4
2019-01-28T08:40:00+02:00,-0.3,36.7,21.6,0.5
2019-01-28T08:45:00+02:00,-0.1,38.9,21.7,0.6
2019-01-28T08:50:00+02:00,0.1,39.3,21.7,0.2
2019-01-28T08:55:00+02:00,0.2,38.3,21.7,0.3
2019-01-28T09:00:00+02:00,0.3,37.9,21.6,0.3
2019-01-28T09:05:00+02:00,0.5,38.7,21.4,0.9
2019-01-28T09:10:00+02:00,0.6,38.5,20.9,0.9
2019-01-28T09:15:00+02:00,0.6,39.1,20.9,0.8
2019-01-28T09:20:00+02:00,0.6,38.4,20.8,0.9
2019-01-28T09:25:00+02:00,0.7,39.6,21.1,1
2019-01-28T09:30:00+02:00,0.7,36.4,21.2,1
2019-01-28T09:35:00+02:00,0.8,37.7,21.2,0.4
2019-01-28T09:40:00+02:00,0.9,39.4,21.2,1
2019-01-28T09:45:00+02:00,1,37.6,21.1,1.1
2019-01-28T09:50:00+02:00,1.1,38.5,21.1,1.3
2019-01-28T09:55:00+02:00,1.1,39.8,21.1,1.2
2019-01-28T10:00:00+02:00,1.1,34.2,21.1,0.8
2019-01-28T10:05:00+02:00,1.2,38.9,21.2,0.8
2019-01-28T10:10:00+02:00,1.3,38.9,21.1,0.9
2019-01-28T10:15:00+02:00,1.4,38.8,21.1,0.9
2019-01-28T10:20:00+02:00,1.3,37.8,21.1,1.4
2019-01-28T10:25:00+02:00,1.2,39.2,21.1,1.4
2019-01-28T10:30:00+02:00,1.2,38.9,21,1.5
2019-01-28T10:35:00+02:00,1.3,39.6,21,1.6
2019-01-28T10:40:00+02:00,1.4,33.5,21,1.8
2019-01-28T10:45:00+02:00,1.5,37.7,21,1.2
2019-01-28T10:50:00+02:00,1.5,39.2,21.2,1.9
2019-01-28T10:55:00+02:00,1.6,39.9,21.2,1.3
2019-01-28T11:00:00+02:00,1.5,33.4,21.3,1.9
2019-01-28T11:05:00+02:00,1.5,38.8,21.4,1.1
2019-01-28T11:10:00+02:00,1.4,40,21.4,1.5
2019-01-28T11:15:00+02:00,1.3,37.6,21.4,1.6
2019-01-28T11:20:00+02:00,1.4,39.5,21.4,1.1
2019-01-28T11:25:00+02:00,1.5,39.3,21.5,1.8
2019-01-28T11:30:00+02:00,1.5,39.9,21.5,1.9
2019-01-28T11:35:00+02:00,1.5,35.1,21.5,1.4
2019-01-28T11:40:00+02:00,1.6,37.9,21.5,1.4
2019-01-28T11:45:00+02:00,1.7,38.6,21.6,1.9
2019-01-28T11:50:00+02:00,1.8,39.8,21.6,2.1
2019-01-28T11:55:00+02:00,1.8,34.6,21.6,1.6
2019-01-28T12:00:00+02:00,1.8,39.2,21.6,1.6
2019-01-28T12:05:00+02:00,1.8,39.9,21.6,2.2
2019-01-28T12:10:00+02:00,1.9,34.2,21.6,1.8
2019-01-28T12:15:00+02:00,2,38.8,21.6,1.8
